title,price,image
"Lenovo IdeaPad 3 15ITL6 Arctic Grey Intel Core i5-1135G7 (up to 4.2Ghz), 12GB DDR4, 512GB M.2 NVMe PCIe, Nvidia Geforce MX350 2GB GDDR5, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus Заводская Клавиатура",51652 Сом,https://enter.kg/images/yandex.png
"Lenovo IdeaPad 3 15ITL6 Arctic Grey Intel Core i5-1135G7 (up to 4.2Ghz), 20GB DDR4, 128GB SSD, Nvidia Geforce MX350 2GB GDDR5, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus Заводская Клавиатура",51652 Сом,https://enter.kg/images/yandex.png
"Lenovo Ideapad S340-15IIL Abyss_Blue Intel Core i3-1005G1 (up to 3.4Ghz), 8GB, 1TB + 256GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Backlight Keyboard, Eng-Rus Заводская Клавиатура с подсветкой",51652 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_7870.jpg
"Ноутбук Dell Vos 3520, Intel Core i5-1235U (3.30-4.40GHz), 16GB DDR4, 1TB SSD NVMe, Intel Iris Xe Graphics, 15.6"" FHD IPS, WiFi ax, BT 5.0, LAN, DOS, Eng+Rus, темно серый",51652 Сом,https://enter.kg/images/stories/virtuemart/product/777777_8748.jpeg
"Ноутбук Dell Vos 3520, Intel Core i5-1235U (3.30-4.40GHz), 32GB DDR4, 512GB SSD NVMe, Intel Iris Xe Graphics, 15.6"" FHD IPS, WiFi ax, BT 5.0, LAN, DOS, Eng+Rus, темно серый",51652 Сом,https://enter.kg/images/stories/virtuemart/product/777777_3574.jpeg
"Acer Aspire A315-59G Pure Silver Intel Core i3-1215U (up to 4.4Ghz), 32GB DDR4, 1TB + 256GB M.2 NVMe PCIe, NVIDIA GeForce MX550 2GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",51752 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_5333.jpg
"Lenovo IdeaPad 3 15ITL6 Arctic Grey Intel Core i5-1135G7 (up to 4.2Ghz), 20GB DDR4, 256GB M.2 NVMe PCIe, Nvidia Geforce MX350 2GB GDDR5, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus Заводская Клавиатура",51752 Сом,https://enter.kg/images/yandex.png
"Lenovo V15 GEN3 ITL Black Intel Core i5-1235U (10ядер/12потоков, up to 4.4Ghz), 24GB, 1TB SSD M.2 NVMe PCIe, Intel® Iris® Xe Graphics Eligible 80EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",51752 Сом,https://enter.kg/images/stories/virtuemart/product/11_6587.png
"Ноутбук Dell Inspiron 3535-A766BLK AMD Ryzen 5 7530U, 8GB DDR4, 256GB SSD NVMe, 15.6"" (1920x1080) FHD TouchScreen, Wifi, BT, Win 11H, чёрный [I3535-A766BLK-PUS]",51852 Сом,https://enter.kg/images/stories/virtuemart/product/777777_2792.jpeg
"Lenovo IdeaPad 3 15ITL6 Arctic Grey Intel Core i5-1135G7 (up to 4.2Ghz), 12GB DDR4, 1TB + 128GB M.2 NVMe PCIe, Nvidia Geforce MX350 2GB GDDR5, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus Заводская Клавиатура",51952 Сом,https://enter.kg/images/yandex.png
"Lenovo IdeaPad 3 15ITL6 Arctic Grey Intel Core i5-1135G7 (up to 4.2Ghz), 20GB DDR4, 1TB, Nvidia Geforce MX350 2GB GDDR5, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus Заводская Клавиатура",51952 Сом,https://enter.kg/images/yandex.png
"Lenovo IdeaPad 3 15ITL6 Arctic Grey Intel Core i5-1135G7 (up to 4.2Ghz), 8GB DDR4, 1TB + 256GB M.2 NVMe PCIe, Nvidia Geforce MX350 2GB GDDR5, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus Заводская Клавиатура",51952 Сом,https://enter.kg/images/yandex.png
"Acer Aspire A315-57G Black Intel Core i5-1035G1 (4ядра/8потоков, up to 3.6Ghz), 20GB DDR4, 1TB + 256GB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",52052 Сом,https://enter.kg/images/stories/virtuemart/product/1_4546_2634.jpg
"Acer Aspire A315-59G Pure Silver Intel Core i3-1215U (up to 4.4Ghz), 24GB DDR4, 1TB + 512GB M.2 NVMe PCIe, NVIDIA GeForce MX550 2GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",52052 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_3089.jpg
"HP 250 G8 Grey Intel Core i5-1135G7 (up to 3.7Ghz), 12GB, 128GB SSD, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",52052 Сом,https://enter.kg/images/stories/virtuemart/product/2_1960.jpg
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Core i5-1135G7 (up to 4.2Ghz), 12GB, 128GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",52052 Сом,https://enter.kg/images/stories/virtuemart/product/1_6546_4143.jpg
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Core i5-1135G7 (up to 4.2Ghz), 4GB, 512GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",52052 Сом,https://enter.kg/images/stories/virtuemart/product/1_4827_1980.jpg
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Core i5-1135G7 (up to 4.2Ghz), 8GB, 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",52052 Сом,https://enter.kg/images/stories/virtuemart/product/1_6353.jpg
"Lenovo ThinkBook 15 GEN2 ITL Mineral_Grey Intel Core i3-1115G4 (up to 4.1Ghz), 20GB, 1TB M.2 NVMe PCIe, NVidia GeForce MX450 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте)",52052 Сом,https://enter.kg/images/stories/virtuemart/product/777777_3796.jpeg
"Lenovo V15 GEN2 ALC Black Ryzen 5 5500U (up to 4.0Ghz), 20GB, 1TB + 512GB M.2 NVMe PCIe, AMD Radeon Graphics, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",52052 Сом,https://enter.kg/images/stories/virtuemart/product/1_7865_4511.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 8GB, 128GB SSD, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",52052 Сом,https://enter.kg/images/stories/virtuemart/product/1_8606_5728.jpg
"Ноутбук ASUS X1502ZA-EJ1426 Intel Core i5-12500H (up to 4.5Ghz), 8GB DDR4, 256GB SSD NVMe, 15.6"" (1920x1080) Full HD IPS, Int VGA, WiFi 6, BT 5.0, HD WebCam, DOS, Eng+Rus, бледно голубой",52052 Сом,https://enter.kg/images/stories/virtuemart/product/777777_4710.jpeg
"Ноутбук Dell Vos 3520, Intel Core i5-1235U (3.30-4.40GHz), 24GB DDR4, 1TB SSD NVMe, Intel Iris Xe Graphics, 15.6"" FHD IPS, WiFi ax, BT 5.0, LAN, DOS, Eng+Rus, темно серый",52052 Сом,https://enter.kg/images/stories/virtuemart/product/777777_7408.jpeg
"Acer Aspire A315-59G Pure Silver Intel Core i3-1215U (up to 4.4Ghz), 12GB DDR4, 1TB + 1TB M.2 NVMe PCIe, NVIDIA GeForce MX550 2GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",52152 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_2159.jpg
"Lenovo IdeaPad 3 15IAU7 Abyss Blue Intel Core i5-1235U (10ядер/12потоков, up to 4.4Ghz), 24GB, 1TB + 256GB SSD M.2 NVMe PCIe, Intel® Iris® Xe Graphics Eligible 80EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, DOS, Eng-Rus Заводская Клавиатура",52152 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_3846_4498.jpg
"Lenovo IdeaPad 3 15ITL6 Arctic Grey Intel Core i5-1135G7 (up to 4.2Ghz), 20GB DDR4, 512GB M.2 NVMe PCIe, Nvidia Geforce MX350 2GB GDDR5, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus Заводская Клавиатура",52152 Сом,https://enter.kg/images/yandex.png
"Lenovo Ideapad 3 Platinum Grey Intel Core i5-10210U (up to 4.2Ghz), 8GB DDR4, 1TB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus Заводская Клавиатура",52152 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_7801_3217.jpg
"Lenovo V15 G2 ITL i5-1135G7 2.4-4.2GHz,16GB,SSD 512GB, MX350 2GB, 15.6""FHD RUS BLACK + BAG",52152 Сом,https://enter.kg/images/stories/virtuemart/product/1_4208_7288.jpg
"Acer Aspire A315-59G Pure Silver Intel Core i3-1215U (up to 4.4Ghz), 32GB DDR4, 512GB SSD, NVIDIA GeForce MX550 2GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",52252 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_1729.jpg
"Ноутбук ASUS X1502ZA-EJ1426 Intel Core i5-12500H (up to 4.5Ghz), 12GB DDR4, 256GB SSD NVMe, 15.6"" (1920x1080) Full HD IPS, Int VGA, WiFi 6, BT 5.0, HD WebCam, DOS, Eng+Rus, бледно голубой",52252 Сом,https://enter.kg/images/stories/virtuemart/product/777777_5414.jpeg
"Lenovo IdeaPad 3 15IAU7 Abyss Blue Intel Core i5-1235U (10ядер/12потоков, up to 4.4Ghz), 24GB, 1TB SSD M.2 NVMe PCIe, Intel® Iris® Xe Graphics Eligible 80EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, DOS, Eng-Rus Заводская Клавиатура",52452 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_8560_5193.jpg
"Lenovo IdeaPad 3 15ITL6 Arctic Grey Intel Core i5-1135G7 (up to 4.2Ghz), 12GB DDR4, 1TB + 256GB M.2 NVMe PCIe, Nvidia Geforce MX350 2GB GDDR5, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus Заводская Клавиатура",52452 Сом,https://enter.kg/images/yandex.png
"Lenovo V15 GEN3 ITL Black Intel Core i5-1235U (10ядер/12потоков, up to 4.4Ghz), 24GB, 1TB + 512GB SSD M.2 NVMe PCIe, Intel® Iris® Xe Graphics Eligible 80EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",52452 Сом,https://enter.kg/images/stories/virtuemart/product/11_6548.png
"Ноутбук Dell Vos 3520, Intel Core i5-1235U (3.30-4.40GHz), 32GB DDR4, 1TB HDD + 256GB SSD NVMe, Intel Iris Xe Graphics, 15.6"" FHD IPS, WiFi ax, BT 5.0, LAN, DOS, Eng+Rus, темно серый",52452 Сом,https://enter.kg/images/stories/virtuemart/product/777777_8144.jpeg
"Acer Aspire A315-57G Black Intel Core i5-1035G1 (4ядра/8потоков, up to 3.6Ghz), 20GB DDR4, 1TB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",52553 Сом,https://enter.kg/images/stories/virtuemart/product/1_5214.jpg
"HP 250 G8 Grey Intel Core i5-1135G7 (up to 3.7Ghz), 8GB, 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",52553 Сом,https://enter.kg/images/stories/virtuemart/product/2_4967.jpg
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Core i5-1135G7 (up to 4.2Ghz), 12GB, 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",52553 Сом,https://enter.kg/images/stories/virtuemart/product/1_3118_1053.jpg
"Ноутбук ASUS X1502ZA-EJ1426 Intel Core i5-12500H (up to 4.5Ghz), 8GB DDR4, 512GB M.2 NVMe™ PCIe® 3.0 SSD, Int VGA, 15.6""FULL HD (1920x1080), WiFi 6, BT 5.0, HD WebCam, DOS, Silver",52553 Сом,https://enter.kg/images/stories/virtuemart/product/2_7496.jpeg
"Ноутбук Lenovo Ideapad 3 15ITL6, Intel Core i5-1155G7 ,12GB DDR4, 512GB SSD NVMe, Intel Iris Xe Graphics, Dos, 15.6 FHD, Eng-Rus, Arctic Grey",52553 Сом,https://enter.kg/images/stories/virtuemart/product/2_5733.jpg
"Acer Aspire A315-59G Pure Silver Intel Core i3-1215U (up to 4.4Ghz), 32GB DDR4, 512GB M.2 NVMe PCIe, NVIDIA GeForce MX550 2GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",52653 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_6323.jpg
"Lenovo Ideapad 3 Platinum Grey Intel Core i5-10210U (up to 4.2Ghz), 12GB DDR4, 1TB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus Заводская Клавиатура",52653 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_8330.jpg
"Lenovo Ideapad 3 Platinum Grey Intel Core i5-10210U (up to 4.2Ghz), 20GB DDR4, 1TB + 512GB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus Заводская Клавиатура",52653 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_2496_3549.jpg
"Lenovo Ideapad S340-15IIL Abyss_Blue Intel Core i3-1005G1 (up to 3.4Ghz), 12GB, 512GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Backlight Keyboard, Eng-Rus Заводская Клавиатура с подсветкой",52653 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_6173.jpg
"Ноутбук ASUS X1502ZA-EJ1426 Intel Core i5-12500H (up to 4.5Ghz), 16GB DDR4, 256GB SSD NVMe, 15.6"" (1920x1080) Full HD IPS, Int VGA, WiFi 6, BT 5.0, HD WebCam, DOS, Eng+Rus, бледно голубой",52753 Сом,https://enter.kg/images/stories/virtuemart/product/777777_6924.jpeg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 8GB, 256GB SSD, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",52853 Сом,https://enter.kg/images/stories/virtuemart/product/1_3309_5613.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 8GB, 256GB M.2 NVMe PCIe, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",52953 Сом,https://enter.kg/images/stories/virtuemart/product/1_4985.jpg
"Ноутбук Dell Inspiron 3535-A766BLK AMD Ryzen 5 7530U, 12GB DDR4, 256GB SSD NVMe, 15.6"" (1920x1080) FHD TouchScreen, Wifi, BT, Win 11H, чёрный [I3535-A766BLK-PUS]",52953 Сом,https://enter.kg/images/stories/virtuemart/product/777777_2133.jpeg
"Acer Aspire A315-57G Black Intel Core i5-1035G1 (4ядра/8потоков, up to 3.6Ghz), 12GB DDR4, 1TB + 1TB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",53053 Сом,https://enter.kg/images/stories/virtuemart/product/1_6967_3191.jpg
"Acer Aspire A315-57G Black Intel Core i5-1035G1 (4ядра/8потоков, up to 3.6Ghz), 20GB DDR4, 1TB + 512GB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",53053 Сом,https://enter.kg/images/stories/virtuemart/product/1_4411.jpg
"HP 250 G8 Grey Intel Core i5-1135G7 (up to 3.7Ghz), 16GB, 128GB SSD, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",53053 Сом,https://enter.kg/images/stories/virtuemart/product/2_7020_3047.jpg
"Lenovo IdeaPad 3 15ITL6 Arctic Grey Intel Core i5-1135G7 (up to 4.2Ghz), 8GB DDR4, 1TB + 512GB M.2 NVMe PCIe, Nvidia Geforce MX350 2GB GDDR5, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus Заводская Клавиатура",53053 Сом,https://enter.kg/images/yandex.png
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Core i5-1135G7 (up to 4.2Ghz), 8GB, 512GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",53053 Сом,https://enter.kg/images/stories/virtuemart/product/1_7420_4196.jpg
"Lenovo ThinkBook 15 GEN2 ITL Mineral_Grey Intel Core i3-1115G4 (up to 4.1Ghz), 20GB, 1TB + 512GB M.2 NVMe PCIe, NVidia GeForce MX450 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте)",53053 Сом,https://enter.kg/images/stories/virtuemart/product/777777_4836.jpeg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 8GB, 1TB, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",53053 Сом,https://enter.kg/images/stories/virtuemart/product/1_1557_6896.jpg
"Ноутбук Dell Inspiron 3535-A766BLK AMD Ryzen™ 5 7530U (6ядра/12потока), 8GB, 512GB, 15.6"" (1920x1080) TOUCHSCREEN, WIN11, CARBON BLACK [I3535-A766BLK-PUS]",53053 Сом,https://enter.kg/images/stories/virtuemart/product/777777_3900.jpeg
"Ноутбук Lenovo IdeaPad 3 15IAU7 i5-1235U (3.30-4.40GHz), 16GB DDR4, 2TB SSD NVMe, 15.6"" (1920x1080) FHD IPS, Intel Iris Xe Graphics G7, WiFi, BT, DOS, Eng-Rus, серый [82RK00U4AK]",53053 Сом,https://enter.kg/images/yandex.png
"Acer Aspire 5 A515-56 Black Intel Core i5-1135G7 (up to 4.2Ghz), 12GB DDR4, 1TB + 1TB SSD M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Backlight Keyboard, DOS, Eng-Rus",53153 Сом,https://enter.kg/images/stories/virtuemart/product/2_4728_7956.jpg
"Acer Aspire 5 A515-56 Black Intel Core i5-1135G7 (up to 4.2Ghz), 20GB DDR4, 1TB SSD M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Backlight Keyboard, DOS, Eng-Rus",53153 Сом,https://enter.kg/images/stories/virtuemart/product/2_4594_2567.jpg
"Acer Aspire A315-59G Pure Silver Intel Core i3-1215U (up to 4.4Ghz), 32GB DDR4, 1TB M.2 NVMe PCIe, NVIDIA GeForce MX550 2GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",53153 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_6902_4613.jpg
"Lenovo IdeaPad 3 15IAU7 Abyss Blue Intel Core i5-1235U (10ядер/12потоков, up to 4.4Ghz), 24GB, 1TB + 512GB SSD M.2 NVMe PCIe, Intel® Iris® Xe Graphics Eligible 80EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, DOS, Eng-Rus Заводская Клавиатура",53153 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_4147_4519.jpg
"Lenovo Ideapad S340-15IIL Abyss_Blue Intel Core i3-1005G1 (up to 3.4Ghz), 12GB, 1TB + 128GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Backlight Keyboard, Eng-Rus Заводская Клавиатура с подсветкой",53153 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_4049_4915.jpg
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Core i3-1115G4 (up to 4.1Ghz), 20GB, 1TB + 512GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",53253 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_5766.jpg
"Acer Aspire A315-59G Pure Silver Intel Core i3-1215U (up to 4.4Ghz), 24GB DDR4, 1TB M.2 NVMe PCIe, NVIDIA GeForce MX550 2GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",53353 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_2371.jpg
"Acer Aspire A315-56 Black Intel Core i5-1035G1 (4ядра/8потоков, up to 3.6Ghz), 36GB DDR4, 1TB + 1TB SSD M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",53453 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_8024.jpg
"Acer Aspire 5 A515-56 Black Intel Core i5-1135G7 (up to 4.2Ghz), 8GB DDR4, 128GB SSD, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Backlight Keyboard, DOS, Eng-Rus",53554 Сом,https://enter.kg/images/stories/virtuemart/product/1_8821_6690.jpg
"Acer Aspire 5 A515-56 Black Intel Core i5-1135G7 (up to 4.2Ghz), 8GB DDR4, 1TB, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Backlight Keyboard, DOS, Eng-Rus",53554 Сом,https://enter.kg/images/stories/virtuemart/product/2_6697.jpeg
"Lenovo IdeaPad 3 15ITL6 Arctic Grey Intel Core i5-1135G7 (up to 4.2Ghz), 12GB DDR4, 1TB + 512GB M.2 NVMe PCIe, Nvidia Geforce MX350 2GB GDDR5, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus Заводская Клавиатура",53554 Сом,https://enter.kg/images/yandex.png
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Core i5-1135G7 (up to 4.2Ghz), 12GB, 512GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",53554 Сом,https://enter.kg/images/stories/virtuemart/product/1_1330_2091.jpg
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Core i5-1135G7 (up to 4.2Ghz), 20GB, 128GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",53554 Сом,https://enter.kg/images/stories/virtuemart/product/1_3951_3181.jpg
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Core i5-1135G7 (up to 4.2Ghz), 8GB, 1TB + 128GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",53554 Сом,https://enter.kg/images/stories/virtuemart/product/1_8638_3031.jpg
"Ноутбук Dell Inspiron 3535-A766BLK AMD Ryzen 5 7530U, 16GB DDR4, 256GB SSD NVMe, 15.6"" (1920x1080) FHD TouchScreen, Wifi, BT, Win 11H, чёрный [I3535-A766BLK-PUS]",53554 Сом,https://enter.kg/images/stories/virtuemart/product/777777_2558_3627.jpeg
"Ноутбук Dell Vos 3520, Intel Core i5-1235U (3.30-4.40GHz), 32GB DDR4, 1TB SSD NVMe, Intel Iris Xe Graphics, 15.6"" FHD IPS, WiFi ax, BT 5.0, LAN, DOS, Eng+Rus, темно серый",53554 Сом,https://enter.kg/images/stories/virtuemart/product/777777_7255.jpeg
"Acer Aspire A315-59G Pure Silver Intel Core i3-1215U (up to 4.4Ghz), 16GB DDR4, 1TB + 1TB M.2 NVMe PCIe, NVIDIA GeForce MX550 2GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",53654 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_3572.jpg
"Acer Aspire A315-59G Pure Silver Intel Core i3-1215U (up to 4.4Ghz), 32GB DDR4, 1TB + 512GB M.2 NVMe PCIe, NVIDIA GeForce MX550 2GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",53654 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_5443.jpg
"HP 250 G8 Grey Intel Core i5-1135G7 (up to 3.7Ghz), 12GB, 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",53854 Сом,https://enter.kg/images/stories/virtuemart/product/2_4486.jpg
"HP 250 G8 Grey Intel Core i5-1135G7 (up to 3.7Ghz), 8GB, 512GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",53854 Сом,https://enter.kg/images/stories/virtuemart/product/2_5426.jpg
